ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GO:0048710	regulation of astrocyte differentiation	24	0.807523908337702	1.62414364234177	0.000305340106459531	0.0150858713615175	0.0134801800791099	587	tags=21%, list=3%, signal=20%	SERPINE2/ID4/IL6ST/ID2/HES1
GO:0021681	cerebellar granular layer development	12	0.889685855712329	1.61966585093246	0.000376236573057374	0.0167281187437016	0.0149476319694104	45	tags=17%, list=0%, signal=17%	MDK/SERPINE2
GO:1900272	negative regulation of long-term synaptic potentiation	11	0.896136220474193	1.6152718579399	0.000966615741603816	0.0315397505162331	0.0281827616330844	265	tags=36%, list=1%, signal=36%	APOE/PTN/PRNP/APP
GO:0043567	regulation of insulin-like growth factor receptor signaling pathway	17	0.832307218533218	1.61204909049864	0.00124683788695908	0.0361645018953802	0.0323152694556715	1971	tags=53%, list=11%, signal=47%	IGF1/IGFBP2/IGFBP4/IGFBP5/IGFBP6/CILP/AR/PHIP/IGFBP3
GO:1902991	regulation of amyloid precursor protein catabolic process	41	0.741725544611057	1.60808953250135	0.000369646927344301	0.0167281187437016	0.0149476319694104	1049	tags=22%, list=6%, signal=21%	APOE/IGF1/PRNP/CLU/NTRK2/CSNK1E/IFNGR1/FKBP1A/RTN3
GO:0001732	formation of cytoplasmic translation initiation complex	16	0.839241475018252	1.60521959320779	0.000952449107606506	0.0313716287985646	0.028032534246474	1434	tags=69%, list=8%, signal=63%	EIF3E/EIF3L/EIF3F/EIF3M/EIF3H/EIF3I/EIF2S2/EIF3D/EIF3G/EIF5/EIF3J
GO:0048711	positive regulation of astrocyte differentiation	11	0.888710423772723	1.60188697273984	0.0012991684046294	0.0368377677725806	0.0329168750937079	587	tags=36%, list=3%, signal=35%	SERPINE2/IL6ST/ID2/HES1
GO:0045685	regulation of glial cell differentiation	55	0.72012866193908	1.59639316269434	0.000262692751093174	0.0137385086285398	0.0122762262711282	622	tags=22%, list=4%, signal=21%	MDK/TMEM98/PTN/SERPINE2/ID4/IL6ST/IL33/ID2/HDAC2/TGFB1/HES1/RHEB
GO:0043117	positive regulation of vascular permeability	16	0.833207985039039	1.59367931949832	0.00117546142883175	0.0347864981222797	0.0310839359406269	1224	tags=25%, list=7%, signal=23%	APOE/TGFB1/VEGFA/TJP1
GO:0072531	pyrimidine-containing compound transmembrane transport	10	0.900567041252739	1.5932846981049	0.00146301135453773	0.0394877601710879	0.0352848108850256	681	tags=20%, list=4%, signal=19%	SLC29A1/SLC25A36
GO:0045109	intermediate filament organization	31	0.758699501288489	1.5892892903939	0.00145034124282583	0.0394877601710879	0.0352848108850256	821	tags=10%, list=5%, signal=9%	VIM/KRT17/KRT10
GO:0048563	post-embryonic animal organ morphogenesis	10	0.897469599763898	1.58780469950249	0.00168064477351077	0.0435438253105231	0.0389091615891991	267	tags=30%, list=2%, signal=30%	HMGN1/FBN1/EFEMP1
GO:1902003	regulation of amyloid-beta formation	35	0.74907647830636	1.58633072540231	0.000897096754019936	0.0302316420574348	0.0270138840014887	1049	tags=23%, list=6%, signal=22%	APOE/IGF1/PRNP/CLU/NTRK2/CSNK1E/IFNGR1/RTN3
GO:1905906	regulation of amyloid fibril formation	15	0.837916794530727	1.58089520659112	0.00105567606704392	0.0323925866887686	0.0289448246858744	1302	tags=53%, list=7%, signal=49%	APOE/CRYAB/APP/CLU/PFDN5/PFDN2/PFDN4/PFDN1
GO:0045773	positive regulation of axon extension	31	0.75205747300755	1.57537587092353	0.00178422753084957	0.0452262891515348	0.0404125494287164	1513	tags=35%, list=9%, signal=33%	FN1/CXCL12/NRP1/MAP1B/SEMA5A/VEGFA/MACF1/MAP3K13/GDI1/BMPR2/RUFY3
GO:0048844	artery morphogenesis	61	0.702040594498532	1.57525593454574	0.000371227698178283	0.0167281187437016	0.0149476319694104	1422	tags=33%, list=8%, signal=30%	APOE/MDK/ENG/COL3A1/LRP1/FKBP10/EFEMP2/SOX4/PDGFRB/NRP1/PRRX1/NOTCH3/AKT3/MYLK/VEGFA/HES1/BMPR2/PKD2/JAG1/HEY2
GO:0045947	negative regulation of translational initiation	19	0.807546344389082	1.57342698217069	0.00187145016500891	0.0461132837445337	0.0412051351903398	1809	tags=58%, list=10%, signal=52%	EIF3E/RPL13A/ATF4/EIF4EBP1/EIF4EBP2/PAIP2/RBM4/LARP1/AGO2/EIF2AK4/TPR
GO:0051043	regulation of membrane protein ectodomain proteolysis	24	0.781923588057564	1.57265464369343	0.00104060612968725	0.0323872314232635	0.0289400394174832	789	tags=21%, list=4%, signal=20%	APOE/TIMP1/TIMP2/TIMP3/SH3D19
GO:0032964	collagen biosynthetic process	38	0.733572131593201	1.56982386725698	0.00104439099615326	0.0323872314232635	0.0289400394174832	979	tags=39%, list=6%, signal=37%	COL1A1/ENG/VIM/SERPINH1/PDGFRB/F2R/CREB3L1/RCN3/COL5A1/HDAC2/TGFB1/PCOLCE/INHBA/P3H4/DDR2
GO:0032963	collagen metabolic process	85	0.676544914591342	1.5549129008254	0.000202764082013639	0.0113664865205722	0.0101566745130111	2082	tags=40%, list=12%, signal=35%	COL1A1/ENG/COL1A2/VIM/SERPINH1/CST3/ITGB1/PDGFRB/F2R/CREB3L1/MRC2/RCN3/COL5A1/MMP14/P3H1/HDAC2/TGFB1/PCOLCE/ADAMTS2/INHBA/P3H4/MMP9/DDR2/MMP16/RETREG2/CTSL/TNS2/LARP6/TNXB/P3H2/P3H3/SUCO/MMP23B/TGFB3
GO:0042177	negative regulation of protein catabolic process	100	0.661928581198269	1.54202512074188	0.000102706466686687	0.00638309940045431	0.00570370297604918	3184	tags=39%, list=18%, signal=32%	TIMP1/SERPINE2/TIMP2/CST3/LAPTM4B/SNX3/PARK7/NOP53/EIF3H/TIMP3/CAMLG/ANXA2/GABARAPL2/RPL11/UBXN1/SMAD4/SDCBP/SMAD3/SIRT2/EGFR/HSP90AB1/CDK5RAP3/TAF9/AQP11/PHF20L1/MDM4/DDRGK1/DEDD/PSMF1/FLNA/SMARCC1/VPS35/PIN1/OPHN1/SNRNP70/BAG6/OGT/USP8/BAG5
GO:0009201	ribonucleoside triphosphate biosynthetic process	99	0.660282354955784	1.53853767420903	0.00012245806748526	0.00741492564463552	0.0066257049770337	2857	tags=48%, list=16%, signal=41%	NME4/IMPDH2/NDUFA13/NME2/ATP5F1C/ATP5ME/ATP5PO/NDUFA11/ATP6V0C/ATP5F1D/TGFB1/NME3/DGUOK/ALDOA/NDUFS5/NDUFB5/UQCC3/NDUFC1/NDUFS4/NDUFB6/NDUFB4/SDHC/ATP5PF/ATP5PD/NDUFB9/STOML2/ATP5MC1/PINK1/ATP5MC3/NDUFA12/NDUFB1/NDUFA10/SLC25A13/ATP5MC2/NDUFB7/ATP5MF/PID1/NDUFB10/NDUFB11/NDUFA3/NDUFA7/UCKL1/ATP6V1A/SDHD/UCK1/NME7/NDUFS3/AK4
GO:0009206	purine ribonucleoside triphosphate biosynthetic process	93	0.662387906534983	1.53462539763621	0.000420074087172362	0.0178542386383824	0.015953891310166	2857	tags=49%, list=16%, signal=42%	NME4/IMPDH2/NDUFA13/NME2/ATP5F1C/ATP5ME/ATP5PO/NDUFA11/ATP6V0C/ATP5F1D/TGFB1/NME3/DGUOK/ALDOA/NDUFS5/NDUFB5/UQCC3/NDUFC1/NDUFS4/NDUFB6/NDUFB4/SDHC/ATP5PF/ATP5PD/NDUFB9/STOML2/ATP5MC1/PINK1/ATP5MC3/NDUFA12/NDUFB1/NDUFA10/SLC25A13/ATP5MC2/NDUFB7/ATP5MF/PID1/NDUFB10/NDUFB11/NDUFA3/NDUFA7/ATP6V1A/SDHD/NME7/NDUFS3/AK4
GO:0006413	translational initiation	114	0.652320269309961	1.53093286966848	4.6627761654957e-05	0.00339799813060499	0.00303632621618924	3103	tags=52%, list=18%, signal=43%	EIF3E/EIF3L/EIF4A2/SH3BGRL/EIF3F/NPM1/EIF4A1/EIF3M/EIF3H/RPL13A/EIF3I/EIF4B/RPS17/TMED2/EIF2S2/ATF4/EIF3D/EIF5B/HSPB1/EIF4EBP1/EIF3G/KHDRBS1/EIF5/RPS3/EIF2D/EIF4EBP2/EIF2A/PAIP2/RPS3A/CTIF/RBM4/EIF1AX/LARP1/PAIP1/CSDE1/EIF3J/EIF4H/AGO2/EIF2AK4/RPS5/EIF2S3/EIF2B1/IMPACT/TPR/ABCE1/EIF2AK2/EIF4E2/NCBP2/POLR2D/BZW2/EIF2B3/EIF4E/DENR/MTIF3/EIF3CL/EIF3B/EIF4G1/MIF4GD/EIF4EBP3
GO:0009145	purine nucleoside triphosphate biosynthetic process	94	0.660017333981854	1.53087797901771	0.000196787340832765	0.0112477470299512	0.0100505732691574	2857	tags=49%, list=16%, signal=41%	NME4/IMPDH2/NDUFA13/NME2/ATP5F1C/ATP5ME/ATP5PO/NDUFA11/ATP6V0C/ATP5F1D/TGFB1/NME3/DGUOK/ALDOA/NDUFS5/NDUFB5/UQCC3/NDUFC1/NDUFS4/NDUFB6/NDUFB4/SDHC/ATP5PF/ATP5PD/NDUFB9/STOML2/ATP5MC1/PINK1/ATP5MC3/NDUFA12/NDUFB1/NDUFA10/SLC25A13/ATP5MC2/NDUFB7/ATP5MF/PID1/NDUFB10/NDUFB11/NDUFA3/NDUFA7/ATP6V1A/SDHD/NME7/NDUFS3/AK4
GO:0035904	aorta development	53	0.691073322235262	1.52754512150923	0.00172874108964177	0.0443989451656896	0.0396732652568381	1660	tags=32%, list=9%, signal=29%	ENG/COL3A1/LRP1/FKBP10/EFEMP2/SOX4/PDGFRB/MYLK/HES1/PRICKLE1/NGFR/AP2B1/SMAD6/PKD2/JAG1/HEY2/ROBO2
GO:0051893	regulation of focal adhesion assembly	62	0.679464590120723	1.5233989175489	0.00183285528849523	0.0458607138709321	0.0409794480359741	1965	tags=32%, list=11%, signal=29%	APOD/THY1/COL16A1/NRP1/RAC1/SFRP1/MMP14/VEGFA/MACF1/FERMT2/MAP4K4/PTK2/DLC1/VCL/ITGB1BP1/SMAD3/GPM6B/ABL1/THBS1/ACTG1
GO:0090109	regulation of cell-substrate junction assembly	62	0.679464590120723	1.5233989175489	0.00183285528849523	0.0458607138709321	0.0409794480359741	1965	tags=32%, list=11%, signal=29%	APOD/THY1/COL16A1/NRP1/RAC1/SFRP1/MMP14/VEGFA/MACF1/FERMT2/MAP4K4/PTK2/DLC1/VCL/ITGB1BP1/SMAD3/GPM6B/ABL1/THBS1/ACTG1
GO:0060840	artery development	87	0.659736466533989	1.51819850795861	0.000577779474543374	0.0224708834997635	0.02007915544648	1725	tags=30%, list=10%, signal=27%	APOE/MDK/ENG/COL3A1/LRP1/FKBP10/EFEMP2/SOX4/PDGFRB/NRP1/PRRX1/NOTCH3/AKT3/MYLK/VEGFA/HES1/PRICKLE1/NGFR/AP2B1/SMAD6/BMPR2/PKD2/JAG1/HEY2/ROBO2/SMAD7
GO:0150116	regulation of cell-substrate junction organization	67	0.674885129816136	1.51681655628519	0.00133026597569218	0.0374659451124899	0.0334781912723142	1965	tags=33%, list=11%, signal=29%	APOD/THY1/COL16A1/NRP1/RAC1/SFRP1/MMP14/VEGFA/MACF1/FERMT2/MAP4K4/PTK2/DLC1/VCL/LAMTOR2/PIK3R1/ITGB1BP1/SMAD3/GPM6B/ABL1/THBS1/ACTG1
GO:0009142	nucleoside triphosphate biosynthetic process	109	0.647946656240289	1.51463284519253	0.000291507339493097	0.0146507568038341	0.0130913777055475	2857	tags=47%, list=16%, signal=39%	NME4/IMPDH2/NDUFA13/NME2/ATP5F1C/ATP5ME/ATP5PO/NDUFA11/ATP6V0C/AK1/ATP5F1D/TGFB1/NME3/DGUOK/ALDOA/NDUFS5/NDUFB5/UQCC3/NDUFC1/NDUFS4/NDUFB6/NDUFB4/SDHC/ATP5PF/ATP5PD/NDUFB9/STOML2/ATP5MC1/PINK1/ATP5MC3/NDUFA12/DTYMK/NDUFB1/NDUFA10/SLC25A13/ATP5MC2/NDUFB7/ATP5MF/PID1/NDUFB10/NDUFB11/NDUFA3/NDUFA7/UCKL1/ATP6V1A/SDHD/UCK1/NME7/CMPK1/NDUFS3/AK4
GO:0014015	positive regulation of gliogenesis	50	0.685407409901138	1.51017590922276	0.00188249768974254	0.0461132837445337	0.0412051351903398	1089	tags=22%, list=6%, signal=21%	MDK/PTN/SERPINE2/IL6ST/IL33/ID2/HDAC2/TGFB1/HES1/RHEB/PPP1CC
GO:0030510	regulation of BMP signaling pathway	77	0.661511757548299	1.503561856726	0.000780154397292967	0.0273993984109518	0.0244830951946918	1935	tags=36%, list=11%, signal=33%	ENG/HTRA1/SFRP4/FBN1/FSTL1/SFRP2/NOTCH2/GPC3/SFRP1/SMAD2/HES1/KCNQ1OT1/GATA4/ILK/CHRDL1/SMAD6/BMPR2/SPART/BAMBI/SMAD4/SKI/FZD1/CRIM1/GATA6/FKBP8/SMAD7/ABL1/ZNF423
GO:0090263	positive regulation of canonical Wnt signaling pathway	95	0.644138075381462	1.49589922393457	0.000422621772229293	0.0178542386383824	0.015953891310166	3495	tags=44%, list=20%, signal=36%	COL1A1/SFRP4/SOX4/SFRP2/GPC3/SFRP1/ZEB2/TMEM9/SEMA5A/TGFB1/YAP1/CSNK1E/ILK/ATP6AP2/BAMBI/SMAD3/CTDNEP1/EGFR/DKK2/PLEKHA4/DLX5/TBL1X/PTK7/RPS12/RUVBL1/UBE2B/DACT1/ADGRA2/RNF146/CSNK1G3/CAV1/LGR5/TNKS2/TBL1XR1/VPS35/PIN1/USP8/GID8/PPM1A/ADNP/DAPK3/CAPRIN2
GO:0090090	negative regulation of canonical Wnt signaling pathway	112	0.637339750872073	1.49304635604905	0.000360730063701393	0.0165594981998356	0.0147969588500472	3517	tags=41%, list=20%, signal=33%	APOE/MDK/IGFBP2/SFRP4/IGFBP4/EGR1/SFRP2/GPC3/CDH2/RBMS3/SFRP1/DKK3/TCF7L2/CTHRC1/IGFBP6/WWTR1/PRICKLE1/PFDN5/FZD1/CBY1/DKK2/CSNK1A1/FRZB/DAB2/UBAC2/BICC1/GLI1/MCC/DACT1/DDIT3/SFRP5/ANKRD6/CTNNB1/DACT3/SNAI2/CAV1/TLE4/TBX18/TLE2/STK3/SOX9/TMEM64/TLE1/APC/G3BP1/CHD8
GO:0030178	negative regulation of Wnt signaling pathway	144	0.630537298660428	1.49109289372417	7.17223645946485e-05	0.00486210913473024	0.00434460198750202	3429	tags=40%, list=19%, signal=33%	APOE/MDK/IGFBP2/SFRP4/IGFBP4/LRP1/EGR1/SFRP2/GPC3/CDH2/RBMS3/VGLL4/RACK1/SFRP1/MDFI/TAX1BP3/DKK3/TCF7L2/CTHRC1/CSNK1E/IGFBP6/WWTR1/PRICKLE1/PFDN5/SHISA2/WIF1/FZD1/CBY1/DKK2/CSNK1A1/FRZB/HMGXB4/DAB2/UBAC2/BICC1/GLI1/MCC/DACT1/DDIT3/LZIC/TSC2/SFRP5/ANKRD6/CTNNB1/DACT3/SNAI2/CAV1/TLE4/TBX18/TLE2/STK3/SOX9/APCDD1/TMEM64/TLE1/APC/NFATC4/G3BP1
GO:0014013	regulation of gliogenesis	76	0.652447345915728	1.4829605863071	0.0018756995274965	0.0461132837445337	0.0412051351903398	1704	tags=21%, list=10%, signal=19%	MDK/TMEM98/PTN/SERPINE2/ID4/IL6ST/IL33/ID2/HDAC2/TGFB1/HES1/RHEB/PPP1CC/SKI/SIRT2/NR1D1
GO:0007044	cell-substrate junction assembly	94	0.639134630928209	1.48244156893993	0.000928224990032552	0.0309231525250845	0.0276317923348638	1965	tags=28%, list=11%, signal=25%	FN1/APOD/THY1/COL16A1/NRP1/RAC1/CDH11/SFRP1/MMP14/VEGFA/MACF1/FERMT2/CTTN/ACTN1/MAP4K4/PTK2/DLC1/VCL/TRIP6/ITGB1BP1/SMAD3/GPM6B/SORBS1/ABL1/THBS1/ACTG1
GO:0048041	focal adhesion assembly	84	0.645482438071285	1.4807920165079	0.00145676367735471	0.0394877601710879	0.0352848108850256	2173	tags=31%, list=12%, signal=27%	APOD/THY1/COL16A1/NRP1/RAC1/CDH11/SFRP1/MMP14/VEGFA/MACF1/FERMT2/CTTN/ACTN1/MAP4K4/PTK2/DLC1/VCL/TRIP6/ITGB1BP1/SMAD3/GPM6B/SORBS1/ABL1/THBS1/ACTG1/CORO2B
GO:0150115	cell-substrate junction organization	101	0.635864363098217	1.48078060497597	0.00103318639586268	0.0323872314232635	0.0289400394174832	1965	tags=29%, list=11%, signal=26%	FN1/APOD/THY1/COL16A1/NRP1/RAC1/CDH11/SFRP1/MMP14/VEGFA/MACF1/FERMT2/CTTN/ACTN1/MAP4K4/PTK2/PRICKLE1/DLC1/VCL/TRIP6/LAMTOR2/PIK3R1/ITGB1BP1/SMAD3/GPM6B/SORBS1/ABL1/THBS1/ACTG1
GO:0060828	regulation of canonical Wnt signaling pathway	213	0.614197879875948	1.47831872732986	1.27639521919312e-05	0.00121989903735998	0.00109005693525224	3517	tags=40%, list=20%, signal=33%	APOE/COL1A1/MDK/IGFBP2/SFRP4/IGFBP4/EGR1/SOX4/SFRP2/GPC3/CDH2/RBMS3/SFRP1/GNAQ/ZEB2/TMEM9/SEMA5A/DKK3/TCF7L2/TGFB1/CTHRC1/YAP1/CSNK1E/IFT20/IGFBP6/WWTR1/PRICKLE1/PFDN5/ILK/ATP6AP2/BAMBI/FZD1/SMAD3/CTDNEP1/CBY1/EGFR/DKK2/CDK14/CSNK1A1/FRZB/DAB2/UBAC2/PLEKHA4/DLX5/TBL1X/PTK7/BICC1/GLI1/RPS12/RUVBL1/MCC/UBE2B/DACT1/DDIT3/ADGRA2/SFRP5/ANKRD6/CTNNB1/RNF146/DACT3/SNAI2/CSNK1G3/CAV1/LGR5/TLE4/TBX18/TNKS2/TBL1XR1/VPS35/TLE2/STK3/PIN1/SOX9/USP8/TMEM64/PSEN1/GID8/TLE1/PPM1A/APC/ADNP/BTRC/G3BP1/DAPK3/CAPRIN2/CHD8
GO:0021782	glial cell development	97	0.633198385358444	1.47329312483775	0.00154981159501972	0.0407000072025449	0.0363680302690972	1704	tags=21%, list=10%, signal=19%	MDK/VIM/LRP1/ID4/SOX4/LAMC3/APP/PHGDH/CLU/NTRK2/CNTN1/IFNGR1/ILK/MXRA8/SOD1/SKI/GPM6B/SIRT2/EIF2B1/NR1D1
GO:0006888	endoplasmic reticulum to Golgi vesicle-mediated transport	117	0.626102773085088	1.47105614765335	0.000771797834787416	0.0273453068230564	0.0244347609402015	4831	tags=60%, list=27%, signal=44%	KDELR1/ARF4/ERGIC3/KDELR2/ERGIC1/TFG/TRAPPC5/VAPA/YIF1A/TMED3/PDCD6/TMED2/KDELR3/P4HB/TRIP11/SEC31A/TMED9/PREB/NRBP1/SEC13/TMED4/TRAPPC2L/SEC23A/IER3IP1/RAB1A/GOLGA2/LMAN1/CNIH4/USO1/SEC22C/GOSR1/SAR1A/SEC24D/GOPC/STX5/COPB1/YIPF4/YIPF5/TMED1/TRAPPC8/YIPF6/COPA/BCAP29/TRAPPC12/BET1/VAMP7/PEF1/STX17/VAPB/TRAPPC2B/MPPE1/ARCN1/ERGIC2/SCFD1/MIA3/SEC22B/SEC24C/SEC24A/COPB2/GBF1/SCAP/TRAPPC3/TBC1D20/RNF139/SPAST/TRAPPC2/SEC24B/RINT1/GAS1/COG3
GO:0043062	extracellular structure organization	271	0.604882783111199	1.46237341242166	2.87479904344225e-06	0.000364349530940615	0.000325569347047956	1559	tags=25%, list=9%, signal=23%	COL1A1/ENG/COL1A2/COL4A2/COL3A1/COL4A1/MATN2/SERPINH1/COL15A1/AEBP1/CST3/LRP1/COL16A1/COL18A1/CCDC80/FKBP10/CRTAP/EFEMP2/ITGB1/PRDX4/SFRP2/CYP1B1/FBLN5/OLFML2B/CREB3L1/FBLN1/APP/PXDN/FLRT2/NID2/LAMB1/ANTXR1/COL5A1/MMP14/P4HA1/COL8A1/TNFRSF1A/TGFB1/FSCN1/PHLDB1/HMCN1/LUM/LAMA2/ADAMTS12/NID1/ECM2/GAS6/ADAMTS2/PRICKLE1/CAV2/P3H4/ANXA2/MMP9/IER3IP1/DDR2/LAMA1/EXT1/RAMP2/MMP16/B4GALT1/KLK4/ADAMTS7/MPV17/VIT/SMAD3/GPM6B/NDNF
GO:0045229	external encapsulating structure organization	271	0.604723266697801	1.461987763221	2.97808402359482e-06	0.000369409145905486	0.000330090432984788	1559	tags=25%, list=9%, signal=23%	COL1A1/ENG/COL1A2/COL4A2/COL3A1/COL4A1/MATN2/SERPINH1/COL15A1/AEBP1/CST3/LRP1/COL16A1/COL18A1/CCDC80/FKBP10/CRTAP/EFEMP2/ITGB1/PRDX4/SFRP2/CYP1B1/FBLN5/OLFML2B/CREB3L1/FBLN1/APP/PXDN/FLRT2/NID2/LAMB1/ANTXR1/COL5A1/MMP14/P4HA1/COL8A1/TNFRSF1A/TGFB1/FSCN1/PHLDB1/HMCN1/LUM/LAMA2/ADAMTS12/NID1/ECM2/GAS6/ADAMTS2/PRICKLE1/CAV2/P3H4/ANXA2/MMP9/IER3IP1/DDR2/LAMA1/EXT1/RAMP2/MMP16/B4GALT1/KLK4/ADAMTS7/MPV17/VIT/SMAD3/GPM6B/NDNF
GO:0030198	extracellular matrix organization	270	0.604887700644593	1.46175905333126	2.77151410769381e-06	0.000364349530940615	0.000325569347047956	1559	tags=25%, list=9%, signal=23%	COL1A1/ENG/COL1A2/COL4A2/COL3A1/COL4A1/MATN2/SERPINH1/COL15A1/AEBP1/CST3/LRP1/COL16A1/COL18A1/CCDC80/FKBP10/CRTAP/EFEMP2/ITGB1/PRDX4/SFRP2/CYP1B1/FBLN5/OLFML2B/CREB3L1/FBLN1/APP/PXDN/FLRT2/NID2/LAMB1/ANTXR1/COL5A1/MMP14/P4HA1/COL8A1/TNFRSF1A/TGFB1/FSCN1/PHLDB1/HMCN1/LUM/LAMA2/ADAMTS12/NID1/ECM2/GAS6/ADAMTS2/PRICKLE1/CAV2/P3H4/ANXA2/MMP9/IER3IP1/DDR2/LAMA1/EXT1/RAMP2/MMP16/B4GALT1/KLK4/ADAMTS7/MPV17/VIT/SMAD3/GPM6B/NDNF
GO:0022618	ribonucleoprotein complex assembly	189	0.60909114186404	1.46173350683714	9.91015178511077e-05	0.00628002009860824	0.00561159510120288	3871	tags=50%, list=22%, signal=39%	EIF3E/EIF3L/EIF3F/EIF3M/NOP53/RPL5/EIF3H/CLNS1A/RPL13A/SRSF9/EIF3I/LUC7L3/EIF2S2/LSM2/MRPL20/SF1/RPL6/DDX39B/EIF3D/TXNL4A/RPL38/RPLP0/EIF3G/SNRPD3/RPL11/RPL10/EIF5/PSIP1/EIF2D/SNRPB2/SNRPE/RPSA/SF3B5/SF3B6/EIF3J/AGO2/PRPF31/CELF1/RPS28/RPS5/AGO3/HSP90AB1/PRPF6/SRSF6/EIF2S3/RPL23A/RBM5/PHF5A/SNRPD2/TAF9/MRPS11/RPS14/USP4/RUVBL1/SNRPF/LSM4/YTHDC1/ZNHIT3/PUF60/RPS27L/LUC7L2/RPS15/POLR2D/SRPK2/SF3B1/COIL/TGS1/DENR/SCAF11/RPF2/RPS27/EIF3CL/EIF3B/BRIX1/GEMIN5/ZNHIT6/LUC7L/MRM2/DDX1/RRP7A/SF3A2/GEMIN2/KHDC4/CRNKL1/ISY1/SLU7/GEMIN7/BOP1/ZRSR2/PRMT5/SNU13/RBMX2/GEMIN6/BUD13
