ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
hsa05020	Prion disease	202	-0.536010015639807	-1.34730804493834	0.000449305561703446	0.00273822068736251	0.00171333997710152	1897	tags=34%, list=16%, signal=29%	BAX/CASP3/PSMD8/ITPR2/CSNK2B/PRKACB/PSMB7/ATF4/VDAC2/NDUFB7/TUBA1A/PSMB3/NDUFC1/ATP5MC3/TUBA1C/ATP5PO/PSMB1/PSMA1/NDUFB11/ATP5PF/ATP5F1C/UQCRC2/PIK3CD/NCAM1/NDUFA9/NOTCH1/COX7B/NDUFB10/PSMD2/PPP3CC/UQCRFS1/TUBA1B/PSMA3/NDUFS4/PSMD12/NDUFS8/ATF6B/UQCRQ/PSMC5/NDUFA12/SDHC/PSMA4/UQCRC1/COX7A2/PSMD6/COX8A/FYN/NDUFA6/PSMB4/TUBB4B/NDUFA2/KIF5B/NDUFS5/PIK3R1/PSMC6/PSMD7/HSPA6/PSMA5/DDIT3/STIP1/HSPA8/CYCS/PRNP/HSPA5/TUBA4A/HSPA1B/TNF/EGR1/HSPA1A
hsa05152	Tuberculosis	125	-0.544516883985586	-1.34824856688897	0.0083115820298203	0.0312817552216869	0.0195733974338076	1480	tags=29%, list=13%, signal=25%	ARHGEF12/RAB5A/PLK3/FADD/MALT1/IL10RA/LAMP1/MYD88/ITGAX/STAT1/CTSS/PPP3CC/BCL10/RIPK2/CALM3/HLA-DQA1/CALM2/RAF1/EP300/ATP6V0B/IFNGR1/CTSD/RELA/HLA-DPA1/NFKB1/ITGAM/HLA-DRB5/TCIRG1/HLA-DRB1/BCL2/HLA-DPB1/CYCS/HSPD1/CEBPB/TNF/IFNG
hsa05132	Salmonella infection	213	-0.53843916560937	-1.35485608787349	0.000573004026820179	0.00336509637568941	0.00210558417510956	1679	tags=26%, list=15%, signal=23%	DNM2/RAB7A/DCTN1/MAP2K1/TUBA1A/MAP2K2/RAB5A/TUBA1C/FADD/ARF6/RALA/PIK3CD/MYD88/DYNC1LI1/FHOD1/RHOG/SNX18/TUBA1B/RIPK2/TXN/EXOC7/ARL8B/RAF1/CASP4/NCKAP1L/CDC42/CTNNB1/RHOB/ANXA2/KPNA4/KPNA1/PIK3CG/RELA/ARPC4/MAP2K3/TUBB4B/KIF5B/NFKB1/ACTR3/DYNC1H1/BCL2/ACTR2/BIRC2/RHOH/HSP90AB1/CYFIP2/ARPC1B/CYCS/FLNA/TUBA4A/BIRC3/HSP90AA1/FOS/NFKBIA/TNF/JUN
hsa04145	Phagosome	104	-0.550101266531631	-1.35542134376292	0.0111681006128729	0.0396406208566807	0.0248036473993244	2908	tags=44%, list=25%, signal=33%	RAB5B/DYNC1I2/HLA-DRA/ATP6V0C/ACTB/ACTG1/RAB5C/ATP6V1E1/ATP6V1C1/STX12/M6PR/NCF1/DYNC1LI2/SEC61A1/RAB7A/STX18/ITGA5/TUBA1A/RAB5A/TUBA1C/SEC61G/LAMP1/DYNC1LI1/TAP2/ATP6V1F/CTSS/TUBA1B/HLA-F/HLA-DQA1/ATP6V0B/CALR/ITGB1/HLA-DPA1/TUBB4B/CANX/ITGAM/HLA-DRB5/SEC61B/TCIRG1/HLA-DRB1/DYNC1H1/TAP1/HLA-DPB1/HLA-A/HLA-C/TUBA4A
hsa04919	Thyroid hormone signaling pathway	91	-0.553948969442875	-1.35552494270279	0.0134842368407721	0.045368838537181	0.0283878670332044	3792	tags=56%, list=33%, signal=38%	PRKCA/HDAC1/KAT2B/PRKACA/SLC9A1/CASP9/SLC2A1/PLCB1/GSK3B/MED12/MDM2/RCAN2/PDPK1/MED16/PRKCB/MED13L/AKT1/ACTB/NCOA2/ACTG1/PIK3CA/PFKP/MYC/HDAC3/NRAS/PLCG1/KRAS/NCOA3/FOXO1/ATP2A2/PRKACB/PFKL/SIN3A/MAP2K1/NCOA1/MAP2K2/ATP2A3/PIK3CD/NOTCH1/STAT1/ATP1B3/RAF1/MED14/MED13/EP300/CTNNB1/NCOR1/HDAC2/PIK3R1/ATP1A1/HIF1A
hsa04931	Insulin resistance	82	-0.559180140674244	-1.35941023784278	0.0134146317294141	0.045368838537181	0.0283878670332044	3292	tags=40%, list=28%, signal=29%	SLC2A1/CREB3L2/MAPK9/GSK3B/PRKAA1/PDPK1/PRKCB/SLC27A2/AKT1/PIK3CA/PTEN/PRKCQ/PRKAG2/RPS6KB2/FOXO1/RPS6KA1/PRKAG1/NR1H2/PTPN11/SLC27A3/PIK3CD/MLX/PPP1CB/OGA/RELA/NFKB1/OGT/PTPN1/PIK3R1/SOCS3/STAT3/NFKBIA/TNF
hsa05165	Human papillomavirus infection	209	-0.546102246693216	-1.37416897766685	0.000187236701070997	0.00137448760104391	0.000860034607790224	2845	tags=39%, list=25%, signal=30%	COL6A2/TRADD/ATP6V0C/AKT1/CSNK1A1/CASP8/IKBKE/PIK3CA/TUBG1/PTEN/PPP2R5B/ATP6V1E1/LLGL2/HES6/FAS/ATP6V1C1/ISG15/GRB2/PSMC1/PPP2R2B/IRF9/ATR/RPS6KB2/NRAS/KRAS/UBR4/BAX/FOXO1/TICAM1/CASP3/ATM/EIF4EBP1/PRKACB/MAP2K1/ITGA5/PRKCI/PPP2R5E/MAP2K2/FADD/PIK3CD/MX2/ATP6V1F/NOTCH1/MFNG/STAT1/PPP2R5A/HLA-F/UBE3A/ITGA1/HES4/RAF1/PDGFRB/CDKN1B/CHD4/EP300/PPP2CA/PKM/CDC42/ATP6V0B/CTNNB1/PPP2R2A/IFNAR1/ITGB1/RBPJ/PPP2R5C/RELA/PXN/NFKB1/HDAC2/CDK6/TCIRG1/ITGB7/PIK3R1/PTGER4/ITGA4/OASL/CDKN1A/HLA-A/IRF1/CCND2/HLA-C/TNF
hsa05231	Choline metabolism in cancer	68	-0.572845563073551	-1.37971153464637	0.0145642013503481	0.0480790357903223	0.0300836723863186	3229	tags=43%, list=28%, signal=31%	MAPK9/SOS2/GPCPD1/DGKH/PDPK1/PRKCB/AKT1/RALGDS/PIK3CA/SLC44A2/GRB2/RPS6KB2/NRAS/PLCG1/KRAS/EIF4EBP1/PDGFD/MAP2K1/MAP2K2/DGKZ/PIK3CD/WAS/DGKD/RAF1/PDGFRB/PIK3R1/HIF1A/FOS/JUN
hsa04935	Growth hormone synthesis, secretion and action	77	-0.567179249278977	-1.3801012682182	0.0147043277133357	0.0480790357903223	0.0300836723863186	3243	tags=47%, list=28%, signal=34%	CREB3L2/MAPK9/PLCB1/SOS2/GSK3B/PRKCB/AKT1/MAP3K1/SHC1/PIK3CA/ADCY7/GRB2/ITPR1/STAT5A/NRAS/PLCG1/KRAS/MAPK14/ITPR2/PRKACB/ATF4/MAP2K1/MAP2K2/PIK3CD/STAT1/ATF6B/RAF1/EP300/GNAI3/MAP2K3/PIK3R1/SOCS3/STAT3/SOCS1/JUNB/FOS
hsa04012	ErbB signaling pathway	66	-0.580937613815378	-1.39757949432108	0.0101416135100162	0.0363971240415027	0.0227741496365277	3229	tags=44%, list=28%, signal=32%	MAPK9/SOS2/GSK3B/MAP2K7/PRKCB/AKT1/SHC1/PIK3CA/ARAF/ELK1/MYC/GRB2/RPS6KB2/STAT5A/NRAS/PLCG1/KRAS/EIF4EBP1/MAP2K1/MAP2K2/PIK3CD/RAF1/CDKN1B/AREG/PAK2/PIK3R1/CBLB/CDKN1A/JUN
hsa04066	HIF-1 signaling pathway	75	-0.577702321048482	-1.40653846701327	0.0122913330604215	0.0428673371907862	0.0268226453988299	2985	tags=45%, list=26%, signal=34%	LDHB/ENO2/PRKCB/AKT1/ENO1/PIK3CA/HK1/PFKP/EIF4E/RPS6KB2/PLCG1/EGLN1/ELOC/EIF4EBP1/MKNK2/PFKL/MAP2K1/ALDOA/MAP2K2/PIK3CD/CDKN1B/EP300/PFKFB3/PGK1/IFNGR1/RELA/NFKB1/PIK3R1/BCL2/CDKN1A/STAT3/LDHA/HIF1A/IFNG
hsa05207	Chemical carcinogenesis - receptor activation	112	-0.570552088911549	-1.40735848918499	0.00195021451851651	0.0096910659920128	0.00606382489967886	2403	tags=29%, list=21%, signal=23%	ADCY7/MYC/GRB2/RPS6KB2/STAT5A/NRAS/KRAS/MGST3/RPS6KA1/EIF4EBP1/PRKACB/ATF4/XIAP/MAP2K1/MAP2K2/PIK3CD/KPNA2/ATF6B/RAF1/KPNA4/GNAI3/KPNA1/RELA/NFKB1/KPNB1/PIK3R1/BCL2/HSP90AB1/STAT3/HSP90AA1/FOS/JUN
hsa05200	Pathways in cancer	331	-0.554049772118638	-1.40772002818971	1.08665887360595e-06	2.63605313971004e-05	1.6494124256944e-05	1601	tags=24%, list=14%, signal=21%	XIAP/MAP2K1/SMAD2/NCOA1/MAP2K2/ROCK1/ARHGEF12/TXNRD1/APPL1/FADD/TPR/RALA/DDB2/PIK3CD/GNA13/TGFBR2/BCL2L1/RARA/NOTCH1/STAT1/IL6ST/CALM3/CALM2/NFKB2/RAF1/GNB2/STK4/PDGFRB/JAK3/CDKN1B/IL7R/EP300/PTGER2/STAT6/EPAS1/STAT4/CDC42/CTNNB1/IFNGR1/IFNAR1/GNAI3/F2R/ITGB1/RELA/IL4R/NFKB1/HDAC2/TRAF1/EML4/CDK6/RASGRP1/FLT3LG/PIK3R1/PTGER4/PIM2/BCL2/BIRC2/HSP90AB1/IL2RB/CDKN1A/ARHGEF1/CYCS/RASSF5/GADD45B/STAT3/NFE2L2/PMAIP1/CCND2/HIF1A/PIM1/GNG2/BIRC3/HSP90AA1/FOS/CXCR4/NFKBIA/IFNG/JUN
hsa04926	Relaxin signaling pathway	83	-0.583074282837662	-1.41920823587811	0.00223262919487003	0.0106049886756327	0.0066356781024001	2403	tags=31%, list=21%, signal=25%	SHC1/PIK3CA/ADCY7/GRB2/GNG5/NRAS/KRAS/MAPK14/PRKACB/ATF4/MAP2K1/SMAD2/MAP2K2/PIK3CD/TGFBR2/ATF6B/RAF1/GNB2/GNAI3/RELA/NFKB1/PIK3R1/GNG2/FOS/NFKBIA/JUN
hsa05223	Non-small cell lung cancer	60	-0.595778241012063	-1.42008376304675	0.00660381519019138	0.0263337321781706	0.0164773556402436	3306	tags=53%, list=29%, signal=38%	CASP9/BAK1/SOS2/PDPK1/PRKCB/AKT1/PIK3CA/ARAF/POLK/GRB2/STAT5A/GADD45G/NRAS/PLCG1/KRAS/BAX/FOXO3/MAP2K1/MAP2K2/DDB2/PIK3CD/RAF1/STK4/JAK3/KIF5B/EML4/CDK6/PIK3R1/CDKN1A/RASSF5/GADD45B/STAT3
hsa04151	PI3K-Akt signaling pathway	190	-0.567938194144006	-1.42587544633002	0.000123567110218771	0.000973467721967393	0.000609111300693301	2338	tags=32%, list=20%, signal=26%	MYC/GRB2/PPP2R2B/GNG5/EIF4E/RPS6KB2/EIF4B/NRAS/KRAS/EIF4EBP1/FOXO3/PDGFD/ATF4/MAP2K1/ITGA5/PPP2R5E/MAP2K2/PKN2/PIK3CD/BCL2L1/YWHAG/PIK3AP1/PPP2R5A/YWHAE/OSM/ITGA1/ATF6B/RAF1/GNB2/PDGFRB/JAK3/CDKN1B/IL7R/PPP2CA/CSF1/PPP2R2A/IFNAR1/F2R/ITGB1/PIK3CG/PPP2R5C/RELA/CDC37/IL4R/NFKB1/AREG/CDK6/FLT3LG/ITGB7/PIK3R1/ITGA4/BCL2/HSP90AB1/IL2RB/CDKN1A/CCND2/GNG2/HSP90AA1/MCL1/DDIT4/NR4A1
hsa04621	NOD-like receptor signaling pathway	135	-0.573839955033999	-1.42626743274587	0.000500161352090068	0.00299170586527948	0.00187194892010318	1708	tags=29%, list=15%, signal=25%	DNM1L/ATG12/VDAC2/XIAP/PKN2/TANK/TRPM7/FADD/GBP1/MYD88/BCL2L1/STAT1/YWHAE/ATG5/RIPK2/TXN/GBP4/ERBIN/CASP4/CARD16/TRPV2/IRF7/IFNAR1/RBCK1/RELA/NFKB1/NFKBIB/NAMPT/BCL2/BIRC2/HSP90AB1/GBP2/GABARAPL1/BIRC3/HSP90AA1/NFKBIA/TNF/TNFAIP3/JUN
hsa05203	Viral carcinogenesis	149	-0.57459072659404	-1.43294055316666	0.000194045226487052	0.00139281351456262	0.000871501368082199	1360	tags=36%, list=12%, signal=32%	GRB2/PSMC1/IRF9/HDAC3/STAT5A/NRAS/KRAS/UBR4/SND1/BAX/CASP3/PRKACB/HDAC7/ATF4/DDB1/SNW1/PIK3CD/YWHAG/YWHAE/IL6ST/HLA-F/UBE3A/GTF2H1/ATF6B/NFKB2/JAK3/CDKN1B/CHD4/EP300/PKM/CDC42/IRF7/GTF2B/RBPJ/RELA/ACTN4/EGR2/PXN/NFKB1/HDAC2/TRAF1/DDX3X/CDK6/PIK3R1/CDKN1A/REL/STAT3/HLA-A/PMAIP1/CCND2/HLA-C/NFKBIA/JUN
hsa03040	Spliceosome	128	-0.577859574051319	-1.43448971278785	0.000362638317125986	0.00239045258023864	0.00149573699007925	2432	tags=48%, list=21%, signal=38%	TCERG1/CRNKL1/RBM25/SF3A1/RP9/SNRNP200/SNRPC/LSM3/SF3B2/CWC15/SRSF1/PRPF38A/EFTUD2/PUF60/NCBP2/CDC40/SLU7/SNRPG/FUS/MAGOH/LSM8/SNRPE/ACIN1/SNRPD1/SRSF10/THOC2/SNW1/RBM17/WBP11/SNRNP40/RBMX/SF3B5/DHX38/LSM5/SNRPB2/SRSF5/TXNL4A/RBM8A/SRSF4/HNRNPM/DHX16/U2AF1/BUD31/SNRNP70/SRSF7/PRPF8/SF3B1/SRSF3/HNRNPU/PRPF38B/EIF4A3/SNRPB/BCAS2/HSPA6/SNRPF/HNRNPA3/TRA2B/HSPA8/SRSF2/HSPA1B/HSPA1A
hsa04217	Necroptosis	100	-0.583315283885811	-1.43467786166737	0.00154170357452876	0.00778078522769983	0.00486853760377503	1897	tags=35%, list=16%, signal=30%	BAX/CHMP2B/TICAM1/MLKL/GLUD1/DNM1L/VDAC2/XIAP/CHMP7/TRPM7/FADD/STAT1/PARP1/CAPN1/JAK3/CYLD/STAT6/STAT4/IFNGR1/IFNAR1/RBCK1/CAPN2/CFLAR/BCL2/BIRC2/HSP90AB1/CHMP1B/STAT3/SQSTM1/BIRC3/HSP90AA1/FTH1/TNF/IFNG/TNFAIP3
hsa05160	Hepatitis C	114	-0.582629783400052	-1.43709103509467	0.00078622428842543	0.00445527096774411	0.00278772046865527	2664	tags=40%, list=23%, signal=31%	CASP8/IKBKE/PIK3CA/EIF3E/MAVS/ARAF/YWHAQ/FAS/MYC/GRB2/PPP2R2B/IRF9/CD81/NRAS/KRAS/BAX/TICAM1/CASP3/MAP2K1/MAP2K2/EIF2AK4/FADD/PIK3CD/MX2/YWHAG/STAT1/YWHAE/RAF1/PPP2CA/LDLR/CTNNB1/PPP2R2A/IRF7/IFNAR1/RELA/NFKB1/CDK6/PIK3R1/CFLAR/SOCS3/CDKN1A/CYCS/STAT3/NFKBIA/TNF/IFNG
hsa04622	RIG-I-like receptor signaling pathway	48	-0.615121055179247	-1.44862679441464	0.00813933420329306	0.0312817552216869	0.0195733974338076	2827	tags=46%, list=24%, signal=35%	TRADD/MAP3K1/CASP8/IKBKE/MAVS/ISG15/MAPK14/ATG12/TANK/ADAR/FADD/RNF125/ATG5/SIKE1/CYLD/IRF7/RELA/NFKB1/DDX3X/NFKBIB/NFKBIA/TNF
hsa05170	Human immunodeficiency virus 1 infection	165	-0.580561473373479	-1.45112156090761	4.80357208875706e-05	0.000441952524901907	0.000276535391172124	2260	tags=37%, list=20%, signal=30%	CGAS/GNG5/ITPR1/LIMK2/ATR/RPS6KB2/AP1G2/NRAS/PLCG1/KRAS/TAB2/MAPK14/BAX/CASP3/ATM/ELOC/ITPR2/MAP2K1/MAP2K2/LIMK1/DDB1/FADD/PIK3CD/MYD88/TAP2/BCL2L1/PPP3CC/HLA-F/CALM3/CALM2/RAF1/GNB2/NFATC3/CUL4A/PTK2B/PDIA3/APOBEC3G/GNAI3/CALR/APOBEC3C/RELA/MAP2K3/PXN/NFKB1/TAPBP/PAK2/SAMHD1/PIK3R1/BCL2/TAP1/NFATC2/TNFRSF1B/CYCS/HLA-A/HLA-C/GNG2/FOS/CXCR4/NFKBIA/TNF/JUN
hsa05167	Kaposi sarcoma-associated herpesvirus infection	149	-0.582071590140434	-1.45159667177804	9.9933392086146e-05	0.000827653478046799	0.000517873448867477	1142	tags=25%, list=10%, signal=23%	FADD/PIK3CD/STAT1/IL6ST/PPP3CC/HLA-F/CALM3/CALM2/RAF1/GNB2/NFATC3/PREX1/EP300/CTNNB1/IRF7/IFNGR1/IFNAR1/PIK3CG/RELA/NFKB1/CLEC2B/CDK6/PIK3R1/CDKN1A/NFATC2/CYCS/ICAM1/CSF2/STAT3/HLA-A/HLA-C/HIF1A/GNG2/FOS/NFKBIA/ZFP36/JUN
hsa05164	Influenza A	126	-0.586640277173602	-1.45308354322371	0.000381265300689059	0.00246297384245132	0.00154111447857472	1897	tags=34%, list=16%, signal=29%	BAX/TICAM1/CASP3/CALCOCO2/FDPS/MAP2K1/MAP2K2/ADAR/FADD/PIK3CD/KPNA2/MYD88/MX2/XPO1/STAT1/HNRNPUL1/RAB11B/HLA-DQA1/NXT1/RAF1/EP300/IRF7/IFNGR1/IFNAR1/DNAJC3/NUP98/KPNA1/RELA/HLA-DPA1/NFKB1/HLA-DRB5/NFKBIB/CDK6/PIK3R1/HLA-DRB1/SOCS3/HLA-DPB1/CYCS/ICAM1/DNAJB1/NFKBIA/TNF/IFNG
hsa01522	Endocrine resistance	75	-0.597344167088339	-1.45436069484865	0.00401448123624103	0.0175226680987277	0.0109641592796341	2605	tags=32%, list=23%, signal=25%	SHC1/PIK3CA/ARAF/ADCY7/GRB2/RPS6KB2/NRAS/KRAS/MAPK14/NCOA3/BAX/PRKACB/MAP2K1/MAP2K2/PIK3CD/NOTCH1/RAF1/CDKN1B/NCOR1/PIK3R1/BCL2/CDKN1A/FOS/JUN
hsa05213	Endometrial cancer	49	-0.618333373916853	-1.45697774347146	0.00643417612894712	0.0261542220068911	0.0163650338123614	3306	tags=63%, list=29%, signal=45%	CASP9/BAK1/SOS2/GSK3B/APC/LEF1/PDPK1/AKT1/PIK3CA/ARAF/ELK1/PTEN/POLK/CTNNA1/MLH1/MYC/GRB2/GADD45G/NRAS/KRAS/BAX/FOXO3/MAP2K1/MAP2K2/DDB2/PIK3CD/RAF1/CTNNB1/PIK3R1/CDKN1A/GADD45B
